customer_id,segment_name,R,F,M,RFM_score,recency_days,frequency_180d,monetary_180d,ticket_count_90d,avg_discount_pct_180d,sessions_30d,return_rate_180d,negative_ticket_rate_90d,last_visit_days_ago,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST00858,At-Risk,2,4,4,10,90,2,1268.61,0,0.27,1,0.0,0.0,13,none,high,1
CUST00859,Dormant,1,2,3,6,169,1,769.89,0,0.3,10,0.0,0.0,36,free_shipping,high,1
CUST00860,Needs Attention,3,2,4,9,79,1,1472.26,1,0.27,7,0.0,0.0,23,none,high,0
CUST00861,Dormant,1,2,3,6,170,1,798.67,0,0.09,3,0.0,0.0,29,free_shipping,high,1
CUST00862,Dormant,1,1,1,3,453,0,0.0,0,0.0,2,0.0,0.0,60,bundle_discount,high,1
CUST00863,Champions,4,4,4,12,25,2,1710.22,0,0.26,6,0.0,0.0,4,none,low,0
CUST00864,Discount Sensitive,2,2,1,5,138,1,316.53,0,0.41,2,0.0,0.0,24,welcome_offer,high,1
CUST00865,Loyal Customers,3,4,4,11,50,2,1503.11,1,0.38,10,0.0,0.0,15,none,medium,0
CUST00866,Promising New,4,2,4,10,26,1,1280.71,0,0.06,5,0.0,0.0,1,bundle_discount,low,1
CUST00867,Promising New,5,2,2,9,15,1,424.64,1,0.55,6,0.0,1.0,22,bundle_discount,medium,1
CUST00868,Promising New,5,2,3,10,20,1,832.57,0,0.4,14,0.0,0.0,0,new_launch,low,0
CUST00869,At-Risk,2,5,4,11,93,3,1700.01,0,0.347,0,0.0,0.0,4,new_launch,high,1
CUST00870,At-Risk,2,5,5,12,86,3,2224.05,0,0.297,13,0.0,0.0,37,new_launch,high,0
CUST00871,At-Risk,2,5,4,11,122,3,1703.85,0,0.243,3,0.0,0.0,23,bundle_discount,high,1
CUST00872,Needs Attention,2,2,3,7,125,1,799.03,0,0.16,6,0.0,0.0,24,new_launch,high,1
CUST00873,Champions,5,4,5,14,3,2,1994.21,0,0.09,2,0.0,0.0,13,welcome_offer,low,0
CUST00874,Promising New,4,2,2,8,21,1,511.56,0,0.24,7,0.0,0.0,3,new_launch,low,1
CUST00875,Promising New,4,2,1,7,30,1,363.1,0,0.31,1,0.0,0.0,6,none,high,0
CUST00876,Loyal Customers,4,4,3,11,36,2,938.71,1,0.39,6,0.0,1.0,13,bundle_discount,medium,1
CUST00877,Loyal Customers,3,4,3,10,63,2,831.49,0,0.23,7,0.0,0.0,24,none,medium,1
CUST00878,At-Risk,2,4,5,11,134,2,2578.68,0,0.13,12,0.0,0.0,14,welcome_offer,high,0
CUST00879,At-Risk,1,4,5,10,155,2,2576.47,0,0.27,4,0.0,0.0,24,none,high,1
CUST00880,Champions,5,5,4,14,16,3,1801.75,0,0.253,11,0.0,0.0,21,new_launch,low,0
CUST00881,Promising New,5,2,4,11,4,1,1185.63,0,0.27,6,0.0,0.0,9,bundle_discount,low,0
CUST00882,Loyal Customers,3,4,3,10,85,2,894.79,1,0.225,2,0.0,0.0,11,new_launch,high,1
CUST00883,At-Risk,2,4,5,11,126,2,4600.78,0,0.07,1,0.0,0.0,21,none,high,0
CUST00884,Dormant,1,1,1,3,271,0,0.0,0,0.0,1,0.0,0.0,55,welcome_offer,high,1
CUST00885,Champions,4,4,4,12,31,2,1199.0,0,0.32,10,0.5,0.0,21,new_launch,low,1
CUST00886,Promising New,5,2,1,8,1,1,304.87,0,0.42,3,0.0,0.0,12,bundle_discount,low,0
CUST00887,Promising New,5,2,4,11,9,1,1399.24,0,0.23,0,0.0,0.0,6,none,high,0
CUST00888,Discount Sensitive,2,2,4,8,108,1,1200.57,0,0.36,0,0.0,0.0,23,bundle_discount,high,1
CUST00889,Champions,4,4,4,12,44,2,1597.41,0,0.42,2,0.0,0.0,11,new_launch,medium,1
CUST00890,Promising New,4,2,2,8,24,1,631.59,1,0.06,1,0.0,0.0,8,bundle_discount,high,0
CUST00891,Champions,5,4,4,13,13,2,1207.62,0,0.38,0,0.0,0.0,1,new_launch,low,0
CUST00892,Promising New,5,2,1,8,9,1,360.98,0,0.48,5,0.0,0.0,5,bundle_discount,low,0
CUST00893,Needs Attention,2,2,2,6,99,1,563.11,0,0.28,5,0.0,0.0,37,welcome_offer,high,1
CUST00894,Champions,4,4,5,13,25,2,1903.85,1,0.31,2,0.0,0.0,9,welcome_offer,medium,1
CUST00895,Discount Sensitive,3,2,1,6,54,1,168.81,1,0.43,14,0.0,1.0,21,free_shipping,medium,1
CUST00896,Champions,5,5,5,15,10,5,2728.69,1,0.318,3,0.0,0.0,12,none,medium,0
CUST00897,Promising New,5,2,2,9,13,1,584.95,0,0.11,3,0.0,0.0,2,new_launch,low,0
CUST00898,Dormant,1,1,1,3,339,0,0.0,0,0.0,2,0.0,0.0,60,free_shipping,high,1
CUST00899,Dormant,1,1,1,3,187,0,0.0,0,0.0,4,0.0,0.0,47,bundle_discount,high,1
CUST00900,Loyal Customers,3,4,4,11,58,2,1242.65,1,0.25,1,0.0,1.0,10,bundle_discount,medium,1
CUST00901,Champions,4,5,4,13,35,3,1694.62,2,0.257,9,0.0,0.0,11,bundle_discount,medium,0
CUST00902,Promising New,5,2,4,11,6,1,1318.64,0,0.29,5,0.0,0.0,0,welcome_offer,low,0
CUST00903,Promising New,4,2,2,8,42,1,632.18,1,0.34,13,0.0,1.0,11,free_shipping,medium,1
CUST00904,Champions,4,5,5,14,41,4,3412.27,0,0.25,7,0.25,0.0,2,bundle_discount,medium,0
CUST00905,Champions,4,4,5,13,30,2,1971.87,0,0.31,11,0.0,0.0,0,bundle_discount,low,0
CUST00906,Champions,4,4,4,12,38,2,1449.41,0,0.395,3,0.0,0.0,12,welcome_offer,medium,1
CUST00907,Dormant,1,1,1,3,220,0,0.0,0,0.0,2,0.0,0.0,60,free_shipping,high,1
CUST00908,Champions,4,4,5,13,27,2,2799.02,1,0.21,3,0.0,1.0,0,free_shipping,medium,0
CUST00909,Dormant,1,1,1,3,185,0,0.0,0,0.0,0,0.0,0.0,32,new_launch,high,1
CUST00910,Discount Sensitive,2,2,4,8,127,1,1239.32,0,0.39,3,0.0,0.0,22,free_shipping,high,1
CUST00911,Champions,4,5,5,14,30,4,2586.44,0,0.215,2,0.0,0.0,21,none,low,0
CUST00912,Silent Disengaged,2,2,4,8,138,1,1252.31,0,0.31,0,0.0,0.0,35,none,high,1
CUST00913,Dormant,1,1,1,3,183,0,0.0,0,0.0,1,0.0,0.0,38,new_launch,high,1
CUST00914,Loyal Customers,4,4,3,11,36,2,1175.85,0,0.39,13,0.0,0.0,8,none,medium,0
CUST00915,Discount Sensitive,2,2,2,6,113,1,600.29,0,0.41,1,0.0,0.0,26,free_shipping,high,1
CUST00916,Champions,5,4,4,13,20,2,1344.17,1,0.245,9,0.0,0.0,0,free_shipping,medium,0
CUST00917,Dormant,1,1,1,3,286,0,0.0,0,0.0,1,0.0,0.0,60,new_launch,high,1
CUST00918,Dormant,1,1,1,3,236,0,0.0,0,0.0,1,0.0,0.0,43,new_launch,high,1
CUST00919,Champions,5,4,5,14,10,2,1976.34,1,0.23,13,0.0,1.0,5,bundle_discount,medium,0
CUST00920,Discount Sensitive,3,2,3,8,66,1,761.95,1,0.37,12,1.0,1.0,12,none,medium,1
CUST00921,Dormant,1,1,1,3,195,0,0.0,0,0.0,3,0.0,0.0,49,none,high,1
CUST00922,Promising New,5,2,3,10,11,1,1131.6,0,0.19,9,0.0,0.0,2,none,low,0
CUST00923,Loyal Customers,3,4,4,11,57,2,1201.76,1,0.19,8,0.0,1.0,16,welcome_offer,medium,1
CUST00924,Promising New,4,2,4,10,44,1,1642.68,0,0.41,1,0.0,0.0,17,free_shipping,high,0
CUST00925,Promising New,4,2,2,8,44,1,464.59,1,0.3,6,0.0,0.0,0,bundle_discount,medium,0
CUST00926,Champions,5,5,4,14,1,3,1704.96,1,0.21,5,0.0,1.0,2,bundle_discount,medium,0
CUST00927,Dormant,1,1,1,3,343,0,0.0,0,0.0,1,0.0,0.0,60,free_shipping,high,1
CUST00928,Dormant,1,1,1,3,229,0,0.0,0,0.0,1,0.0,0.0,60,welcome_offer,high,1
CUST00929,Promising New,4,2,1,7,43,1,325.51,0,0.11,5,0.0,0.0,10,bundle_discount,medium,0
CUST00930,Loyal Customers,3,5,5,13,59,4,2336.49,1,0.355,9,0.25,1.0,8,none,medium,0
CUST00931,Promising New,4,2,3,9,30,1,1030.44,0,0.36,11,0.0,0.0,9,bundle_discount,low,0
CUST00932,Needs Attention,3,2,2,7,83,1,688.68,1,0.2,12,1.0,1.0,29,welcome_offer,high,1
CUST00933,Dormant,1,1,1,3,205,0,0.0,0,0.0,0,0.0,0.0,41,none,high,1
CUST00934,Promising New,4,2,2,8,44,1,664.65,1,0.12,4,0.0,0.0,15,free_shipping,medium,1
CUST00935,Champions,4,5,5,14,28,5,3594.4,0,0.352,7,0.0,0.0,9,none,low,0
CUST00936,Promising New,4,2,4,10,35,1,1697.0,1,0.14,3,0.0,1.0,3,none,medium,0
CUST00937,At-Risk,2,4,3,9,126,2,1039.65,0,0.165,2,0.0,0.0,10,free_shipping,high,1
CUST00938,Promising New,4,2,4,10,26,1,1882.4,1,0.4,2,0.0,1.0,0,new_launch,medium,1
CUST00939,Promising New,5,2,2,9,9,1,560.91,0,0.18,7,0.0,0.0,0,none,low,0
CUST00940,Dormant,1,1,1,3,236,0,0.0,0,0.0,0,0.0,0.0,49,new_launch,high,0
CUST00941,Dormant,1,1,1,3,183,0,0.0,0,0.0,6,0.0,0.0,46,welcome_offer,high,1
CUST00942,Promising New,5,2,2,9,7,1,407.18,1,0.35,4,1.0,1.0,5,bundle_discount,medium,1
CUST00943,Dormant,1,1,1,3,346,0,0.0,0,0.0,2,0.0,0.0,60,free_shipping,high,1
CUST00944,Discount Sensitive,3,2,2,7,74,1,630.93,1,0.42,1,1.0,1.0,15,free_shipping,high,1
CUST00945,Promising New,5,2,3,10,4,1,1143.18,0,0.14,5,0.0,0.0,0,free_shipping,low,0
CUST00946,Dormant,1,2,2,5,173,1,542.29,0,0.39,4,0.0,0.0,35,free_shipping,high,1
CUST00947,Champions,4,5,4,13,41,3,1553.36,0,0.187,0,0.0,0.0,19,none,medium,0
CUST00948,Needs Attention,3,2,3,8,79,1,923.64,0,0.1,11,0.0,0.0,19,free_shipping,high,1
CUST00949,Needs Attention,2,2,2,6,130,1,610.5,0,0.14,2,0.0,0.0,17,none,high,1
CUST00950,Dormant,1,1,1,3,209,0,0.0,0,0.0,5,0.0,0.0,50,bundle_discount,high,1
CUST00951,Needs Attention,3,2,2,7,62,1,602.19,0,0.12,6,0.0,0.0,6,new_launch,medium,0
CUST00952,Champions,4,5,5,14,42,4,3262.96,0,0.295,16,0.0,0.0,13,none,medium,0
CUST00953,Champions,5,5,5,15,9,3,1925.94,0,0.39,5,0.333,0.0,0,new_launch,low,0
CUST00954,Loyal Customers,4,4,3,11,25,2,769.86,0,0.475,12,0.0,0.0,5,bundle_discount,low,0
CUST00955,Loyal Customers,3,4,3,10,63,2,748.92,0,0.145,4,0.0,0.0,16,none,medium,1
CUST00956,Champions,4,4,5,13,31,2,2241.69,1,0.33,10,0.0,1.0,15,bundle_discount,medium,0
CUST00957,Loyal Customers,4,4,3,11,37,2,1174.32,0,0.275,5,0.0,0.0,6,free_shipping,medium,0
CUST00958,At-Risk,1,4,3,8,160,2,1033.42,0,0.27,2,0.0,0.0,23,bundle_discount,high,1
CUST00959,Loyal Customers,3,4,2,9,63,2,644.14,0,0.38,0,0.5,0.0,20,welcome_offer,medium,1
CUST00960,Needs Attention,2,2,4,8,146,1,1599.13,0,0.08,1,1.0,0.0,16,free_shipping,high,1
CUST00961,At-Risk,1,4,4,9,151,2,1378.71,0,0.325,2,0.0,0.0,43,welcome_offer,high,0
CUST00962,Promising New,4,2,1,7,22,1,349.41,1,0.26,9,1.0,1.0,19,none,medium,1
CUST00963,Needs Attention,2,2,2,6,103,1,641.2,0,0.34,9,0.0,0.0,20,welcome_offer,high,1
CUST00964,Dormant,1,1,1,3,219,0,0.0,0,0.0,0,0.0,0.0,47,none,high,1
CUST00965,Loyal Customers,5,4,2,11,8,2,507.14,2,0.31,5,0.0,0.5,1,none,medium,0
CUST00966,Promising New,4,2,5,11,40,1,2196.79,1,0.3,4,0.0,0.0,19,welcome_offer,medium,0
CUST00967,Dormant,1,1,1,3,218,0,0.0,0,0.0,2,0.0,0.0,53,new_launch,high,1
CUST00968,Discount Sensitive,2,2,2,6,98,1,551.82,1,0.35,12,0.0,1.0,4,new_launch,high,1
CUST00969,Champions,4,4,4,12,31,2,1233.07,0,0.295,14,0.0,0.0,16,bundle_discount,low,0
CUST00970,Dormant,1,1,1,3,188,0,0.0,0,0.0,6,0.0,0.0,15,none,high,1
CUST00971,Loyal Customers,3,5,5,13,62,4,2566.58,0,0.29,20,0.0,0.0,9,free_shipping,medium,0
CUST00972,Needs Attention,3,2,4,9,64,1,1679.36,0,0.24,5,0.0,0.0,8,new_launch,medium,0
CUST00973,Loyal Customers,4,4,3,11,22,2,908.68,0,0.21,4,0.0,0.0,4,none,low,0
CUST00974,Loyal Customers,3,5,5,13,79,3,3016.38,0,0.273,11,0.0,0.0,12,free_shipping,high,0
CUST00975,Discount Sensitive,3,2,2,7,50,1,538.78,0,0.43,11,0.0,0.0,4,free_shipping,medium,0
CUST00976,Promising New,5,2,2,9,5,1,565.07,0,0.29,9,0.0,0.0,4,bundle_discount,low,0
CUST00977,Champions,5,4,4,13,5,2,1375.45,0,0.255,9,0.0,0.0,8,none,low,0
CUST00978,Dormant,1,1,1,3,307,0,0.0,0,0.0,0,0.0,0.0,56,bundle_discount,high,1
CUST00979,Needs Attention,2,2,3,7,103,1,699.31,0,0.29,5,0.0,0.0,28,free_shipping,high,1
CUST00980,Needs Attention,3,2,2,7,81,1,492.33,0,0.26,4,0.0,0.0,21,bundle_discount,high,1
CUST00981,At-Risk,2,4,4,10,103,2,1804.73,0,0.29,6,0.0,0.0,22,bundle_discount,high,0
CUST00982,At-Risk,2,5,4,11,90,4,1862.89,0,0.33,4,0.0,0.0,11,welcome_offer,high,0
CUST00983,Dormant,1,1,1,3,256,0,0.0,0,0.0,1,0.0,0.0,43,welcome_offer,high,1
CUST00984,Loyal Customers,4,4,3,11,44,2,1055.25,0,0.23,3,0.0,0.0,3,free_shipping,medium,0
CUST00985,Needs Attention,3,2,3,8,85,1,734.6,1,0.15,5,0.0,1.0,20,none,high,1
CUST00986,Loyal Customers,3,4,3,10,62,2,1068.02,0,0.405,1,0.0,0.0,3,none,medium,0
CUST00987,Promising New,5,2,4,11,7,1,1720.99,1,0.31,2,0.0,1.0,0,bundle_discount,medium,0
CUST00988,Champions,5,5,5,15,3,5,3639.98,0,0.198,3,0.0,0.0,1,welcome_offer,low,0
CUST00989,At-Risk,1,4,3,8,158,2,934.14,0,0.22,0,0.0,0.0,47,new_launch,high,1
CUST00990,At-Risk,1,5,5,11,167,3,3332.24,0,0.343,6,0.0,0.0,37,none,high,0
CUST00991,Champions,4,5,5,14,41,3,3874.42,0,0.303,9,0.0,0.0,16,new_launch,medium,0
CUST00992,Dormant,1,1,1,3,272,0,0.0,0,0.0,6,0.0,0.0,46,free_shipping,high,1
CUST00993,Dormant,1,2,4,7,164,1,1246.69,0,0.0,1,0.0,0.0,39,none,high,1
CUST00994,Loyal Customers,3,4,5,12,52,2,2173.23,0,0.425,8,0.0,0.0,5,new_launch,medium,0
CUST00995,Dormant,1,2,2,5,159,1,538.57,0,0.34,6,0.0,0.0,33,free_shipping,high,1
CUST00996,Champions,5,5,5,15,8,5,2250.83,1,0.15,14,0.0,1.0,3,bundle_discount,medium,0
CUST00997,Dormant,1,2,1,4,180,1,325.85,0,0.33,4,0.0,0.0,36,none,high,1
CUST00998,Loyal Customers,3,5,5,13,63,3,3005.34,0,0.147,6,0.0,0.0,23,new_launch,medium,0
CUST00999,Silent Disengaged,1,2,3,6,148,1,1000.1,0,0.3,0,0.0,0.0,28,none,high,1
CUST01000,Loyal Customers,3,4,3,10,52,2,746.93,0,0.325,3,0.0,0.0,19,new_launch,medium,0
CUST01001,Dormant,1,1,1,3,313,0,0.0,0,0.0,1,0.0,0.0,57,free_shipping,high,1
CUST01002,Loyal Customers,3,4,4,11,71,2,1215.2,0,0.205,11,0.0,0.0,12,none,medium,0
CUST01003,Needs Attention,2,2,3,7,138,1,944.62,0,0.32,6,0.0,0.0,43,free_shipping,high,1
CUST01004,Dormant,1,1,1,3,215,0,0.0,0,0.0,1,0.0,0.0,49,welcome_offer,high,1
CUST01005,Needs Attention,2,2,4,8,144,1,1329.67,0,0.18,4,0.0,0.0,19,none,high,1
CUST01006,Promising New,5,2,2,9,4,1,404.58,0,0.2,3,0.0,0.0,4,free_shipping,low,0
CUST01007,At-Risk,2,4,4,10,86,2,1237.64,0,0.235,5,0.0,0.0,9,bundle_discount,high,0
CUST01008,Dormant,1,1,1,3,269,0,0.0,0,0.0,1,0.0,0.0,50,new_launch,high,1
CUST01009,Promising New,4,2,1,7,41,1,334.39,0,0.32,7,0.0,0.0,0,none,medium,0
CUST01010,Promising New,4,2,2,8,22,1,531.29,0,0.25,3,0.0,0.0,0,welcome_offer,low,0
CUST01011,Dormant,1,1,1,3,365,0,0.0,0,0.0,4,0.0,0.0,60,bundle_discount,high,1
CUST01012,Champions,4,4,4,12,30,2,1273.46,1,0.17,7,0.0,1.0,8,free_shipping,medium,0
CUST01013,Dormant,1,1,1,3,307,0,0.0,0,0.0,0,0.0,0.0,53,free_shipping,high,1
CUST01014,Needs Attention,2,2,2,6,137,1,669.36,0,0.0,1,0.0,0.0,23,new_launch,high,1
CUST01015,Promising New,4,2,2,8,39,1,522.47,0,0.13,12,0.0,0.0,3,none,medium,0
CUST01016,Loyal Customers,5,4,3,12,0,2,879.15,0,0.245,6,0.0,0.0,1,bundle_discount,low,0
CUST01017,At-Risk,2,4,3,9,133,2,1167.28,0,0.235,3,0.5,0.0,13,bundle_discount,high,0
CUST01018,Promising New,5,2,2,9,4,1,403.76,1,0.36,10,0.0,0.0,7,bundle_discount,medium,0
CUST01019,Dormant,1,1,1,3,290,0,0.0,0,0.0,4,0.0,0.0,59,none,high,1
CUST01020,Needs Attention,2,2,1,5,131,1,236.73,0,0.33,1,0.0,0.0,29,new_launch,high,1
CUST01021,Loyal Customers,5,4,3,12,15,2,1013.42,1,0.36,6,0.5,1.0,0,new_launch,medium,0
CUST01022,Dormant,1,1,1,3,252,0,0.0,0,0.0,0,0.0,0.0,40,free_shipping,high,1
CUST01023,Dormant,1,1,1,3,204,0,0.0,0,0.0,8,0.0,0.0,47,none,high,1
CUST01024,Promising New,5,2,1,8,20,1,370.39,0,0.31,10,0.0,0.0,12,bundle_discount,low,0
CUST01025,Champions,4,4,5,13,29,2,2765.56,1,0.195,20,0.0,1.0,6,bundle_discount,medium,0
CUST01026,Discount Sensitive,3,2,1,6,65,1,220.88,0,0.43,9,0.0,0.0,17,new_launch,medium,1
CUST01027,Loyal Customers,3,5,5,13,58,4,4029.95,1,0.175,11,0.0,1.0,12,new_launch,medium,0
CUST01028,Dormant,1,2,5,8,173,1,2809.6,0,0.26,6,0.0,0.0,45,none,high,1
CUST01029,Needs Attention,2,2,1,5,110,1,302.44,0,0.31,3,0.0,0.0,12,welcome_offer,high,0
CUST01030,Champions,4,5,5,14,32,5,5590.34,0,0.208,10,0.0,0.0,0,welcome_offer,low,0
CUST01031,Dormant,1,2,2,5,174,1,439.44,0,0.43,4,0.0,0.0,48,new_launch,high,1
CUST01032,Promising New,5,2,2,9,11,1,624.38,0,0.41,5,0.0,0.0,6,none,low,0
CUST01033,Champions,5,5,5,15,14,6,3749.69,2,0.323,4,0.167,1.0,0,free_shipping,medium,0
CUST01034,Needs Attention,2,2,3,7,100,1,777.18,0,0.18,9,0.0,0.0,22,none,high,0
CUST01035,Champions,5,5,4,14,5,4,1334.0,0,0.427,5,0.0,0.0,0,none,low,0
CUST01036,At-Risk,2,5,5,12,141,3,3112.55,0,0.227,8,0.0,0.0,29,welcome_offer,high,1
CUST01037,Promising New,5,2,2,9,8,1,681.83,0,0.37,6,0.0,0.0,0,free_shipping,low,0
CUST01038,Loyal Customers,3,5,4,12,52,3,1370.19,1,0.22,4,0.0,1.0,5,bundle_discount,medium,1
CUST01039,Needs Attention,2,2,2,6,129,1,544.8,0,0.13,12,0.0,0.0,26,new_launch,high,0
CUST01040,Needs Attention,2,2,2,6,130,1,594.23,0,0.31,1,0.0,0.0,26,bundle_discount,high,1
CUST01041,Dormant,1,2,1,4,164,1,149.0,0,0.35,1,0.0,0.0,34,new_launch,high,0
CUST01042,Promising New,5,2,2,9,0,1,610.96,0,0.25,10,0.0,0.0,0,welcome_offer,low,0
CUST01043,Discount Sensitive,3,2,2,7,74,1,464.25,0,0.62,1,0.0,0.0,8,new_launch,high,1
CUST01044,Needs Attention,3,2,5,10,84,1,2141.49,0,0.22,2,0.0,0.0,21,new_launch,high,0
CUST01045,Needs Attention,2,2,2,6,143,1,478.91,0,0.11,4,0.0,0.0,14,none,high,0
CUST01046,Needs Attention,2,2,3,7,105,1,1032.89,0,0.1,1,0.0,0.0,9,none,high,1
CUST01047,Needs Attention,1,2,2,5,149,1,389.07,0,0.22,2,0.0,0.0,26,new_launch,high,1
CUST01048,Needs Attention,2,2,2,6,128,1,616.59,0,0.05,8,0.0,0.0,31,free_shipping,high,1
CUST01049,Needs Attention,2,2,1,5,144,1,345.2,0,0.11,6,0.0,0.0,25,none,high,1
CUST01050,Champions,5,4,4,13,5,2,1629.56,0,0.095,8,0.0,0.0,0,free_shipping,low,0
CUST01051,Needs Attention,2,2,2,6,103,1,632.45,0,0.31,7,0.0,0.0,26,free_shipping,high,1
CUST01052,Dormant,1,2,3,6,173,1,763.75,0,0.05,7,0.0,0.0,42,bundle_discount,high,1
CUST01053,Silent Disengaged,2,2,5,9,146,1,2124.84,0,0.0,0,0.0,0.0,32,free_shipping,high,1
CUST01054,Dormant,1,2,2,5,176,1,523.99,0,0.34,1,0.0,0.0,41,none,high,1
CUST01055,Dormant,1,1,1,3,206,0,0.0,0,0.0,12,0.0,0.0,37,bundle_discount,high,1
CUST01056,Loyal Customers,3,5,5,13,64,3,2638.62,1,0.177,3,0.333,1.0,3,free_shipping,medium,0
CUST01057,Promising New,5,2,3,10,2,1,916.36,1,0.18,3,0.0,1.0,10,none,medium,0
CUST01058,Discount Sensitive,2,2,1,5,110,1,358.99,0,0.38,1,0.0,0.0,25,welcome_offer,high,1
CUST01059,Needs Attention,2,2,2,6,146,1,601.72,0,0.31,5,0.0,0.0,30,welcome_offer,high,1
CUST01060,Loyal Customers,3,4,4,11,52,2,1762.54,1,0.265,2,0.0,0.0,10,new_launch,medium,0
CUST01061,Promising New,5,2,2,9,2,1,375.42,0,0.58,11,0.0,0.0,0,bundle_discount,low,0
CUST01062,Dormant,1,1,1,3,294,0,0.0,0,0.0,1,0.0,0.0,50,new_launch,high,1
CUST01063,Promising New,5,2,1,8,20,1,259.22,1,0.5,2,1.0,1.0,4,welcome_offer,medium,0
CUST01064,Loyal Customers,5,4,3,12,6,2,898.36,0,0.155,9,0.0,0.0,14,new_launch,low,0
CUST01065,Promising New,5,2,2,9,3,1,621.74,0,0.22,4,0.0,0.0,3,new_launch,low,0
CUST01066,Promising New,5,2,3,10,11,1,816.92,0,0.23,2,0.0,0.0,3,none,low,0
CUST01067,Promising New,4,2,2,8,25,1,380.56,0,0.29,3,0.0,0.0,6,none,low,0
CUST01068,At-Risk,2,4,4,10,130,2,1631.92,0,0.165,2,0.0,0.0,16,new_launch,high,1
CUST01069,Needs Attention,3,2,4,9,55,1,1446.51,0,0.26,3,0.0,0.0,13,none,medium,0
CUST01070,Promising New,5,2,1,8,11,1,353.84,0,0.37,1,0.0,0.0,4,welcome_offer,high,0
CUST01071,Promising New,5,2,3,10,14,1,690.61,0,0.17,7,0.0,0.0,3,welcome_offer,low,0
CUST01072,Dormant,1,1,1,3,183,0,0.0,0,0.0,8,0.0,0.0,40,none,high,1
CUST01073,Needs Attention,3,2,5,10,80,1,2726.65,1,0.13,5,1.0,1.0,29,bundle_discount,high,1
CUST01074,At-Risk,2,4,4,10,114,2,1253.47,0,0.16,12,0.0,0.0,18,new_launch,high,1
CUST01075,Champions,4,4,4,12,26,2,1464.29,2,0.065,1,1.0,0.5,0,welcome_offer,medium,1
CUST01076,Loyal Customers,3,4,3,10,83,2,1016.25,0,0.295,2,0.0,0.0,6,free_shipping,high,0
CUST01077,Discount Sensitive,3,2,3,8,68,1,1080.77,0,0.45,1,0.0,0.0,22,free_shipping,high,1
CUST01078,Dormant,1,2,2,5,156,1,415.88,0,0.23,2,0.0,0.0,39,bundle_discount,high,1
CUST01079,Dormant,1,2,4,7,177,1,1832.92,0,0.1,5,0.0,0.0,33,none,high,1
CUST01080,Discount Sensitive,2,2,2,6,117,1,410.76,0,0.4,0,1.0,0.0,16,welcome_offer,high,1
CUST01081,Loyal Customers,5,4,3,12,19,2,1142.41,0,0.31,0,0.0,0.0,19,welcome_offer,low,0
CUST01082,Promising New,4,2,3,9,35,1,1181.66,0,0.34,4,0.0,0.0,0,none,low,1
CUST01083,Dormant,1,1,1,3,236,0,0.0,0,0.0,1,0.0,0.0,49,free_shipping,high,1
CUST01084,Loyal Customers,3,5,4,12,76,3,1482.72,0,0.193,3,0.0,0.0,25,free_shipping,high,0
CUST01085,Dormant,1,1,1,3,358,0,0.0,0,0.0,1,0.0,0.0,60,new_launch,high,1
CUST01086,Loyal Customers,3,4,4,11,71,2,1458.11,1,0.33,8,0.5,1.0,0,free_shipping,medium,0
CUST01087,Promising New,5,2,3,10,2,1,839.43,1,0.3,2,1.0,1.0,0,bundle_discount,medium,1
CUST01088,Promising New,5,2,1,8,0,1,361.44,0,0.42,8,0.0,0.0,0,welcome_offer,low,0
CUST01089,Promising New,4,2,1,7,25,1,337.51,0,0.43,2,0.0,0.0,11,none,low,1
CUST01090,At-Risk,2,4,4,10,144,2,1200.77,0,0.21,1,0.0,0.0,35,new_launch,high,1
CUST01091,Needs Attention,2,2,2,6,87,1,505.4,1,0.29,7,0.0,1.0,8,welcome_offer,high,1
CUST01092,Dormant,1,1,1,3,196,0,0.0,0,0.0,2,0.0,0.0,15,new_launch,high,1
CUST01093,Dormant,1,1,1,3,285,0,0.0,0,0.0,5,0.0,0.0,60,bundle_discount,high,0
CUST01094,Loyal Customers,3,5,4,12,72,3,1690.19,0,0.2,1,0.0,0.0,15,none,medium,0
CUST01095,Promising New,4,2,2,8,41,1,455.86,0,0.31,2,0.0,0.0,16,none,medium,0
CUST01096,Champions,5,5,5,15,3,6,4814.21,0,0.197,10,0.167,0.0,11,new_launch,low,0
CUST01097,Dormant,1,1,1,3,233,0,0.0,0,0.0,4,0.0,0.0,45,new_launch,high,1
CUST01098,Dormant,1,1,1,3,198,0,0.0,0,0.0,3,0.0,0.0,33,free_shipping,high,1
CUST01099,Champions,5,5,5,15,14,4,3261.15,0,0.363,9,0.0,0.0,0,free_shipping,low,0
CUST01100,Promising New,4,2,2,8,24,1,491.36,0,0.36,3,0.0,0.0,0,free_shipping,low,0
CUST01101,Promising New,5,2,3,10,10,1,732.91,0,0.13,2,0.0,0.0,5,free_shipping,low,1
CUST01102,Needs Attention,3,2,4,9,79,1,1201.95,0,0.13,7,0.0,0.0,20,none,high,0
CUST01103,Loyal Customers,3,4,3,10,76,2,899.6,1,0.16,0,0.0,1.0,15,free_shipping,high,1
CUST01104,Needs Attention,2,2,2,6,99,1,515.98,0,0.23,8,0.0,0.0,34,none,high,0
CUST01105,Loyal Customers,3,5,4,12,84,3,1353.63,0,0.21,6,0.0,0.0,17,new_launch,high,1
